nomeMunicipio,dataCaso,confirmadosCaso,recuperadosCaso,obitosCaso,suspeitosCaso,descartadosCaso
Guarani,2020-07-04,8,6,0,6,204
Guarani,2020-07-04,8,6,0,6,204
Guarani,2020-07-06,9,7,0,10,204
Guarani,2020-07-07,9,7,0,10,204
Guarani,2020-07-08,9,7,0,12,204
Guarani,2020-07-09,9,7,0,12,204
Guarani,2020-07-10,13,11,0,13,204
Guarani,2020-07-11,13,11,0,13,204
Guarani,2020-07-11,13,11,0,13,204
Guarani,2020-07-13,13,11,0,13,210
Guarani,2020-07-14,13,11,0,15,210
Guarani,2020-07-15,14,11,0,19,218
Guarani,2020-07-16,25,11,0,17,226
Guarani,2020-07-17,26,11,0,16,231
Guarani,2020-07-18,28,13,0,17,231
Guarani,2020-07-18,28,13,0,17,231
Guarani,2020-07-20,29,14,0,16,266
Guarani,2020-07-21,29,14,0,16,266
Guarani,2020-07-22,29,14,0,17,266
Guarani,2020-07-23,29,14,0,17,280
Guarani,2020-07-24,29,14,0,17,280
Guarani,2020-07-25,29,14,0,17,280
Guarani,2020-07-26,30,15,0,15,289
Guarani,2020-07-27,30,15,0,15,296
Guarani,2020-07-28,30,15,0,15,309
Guarani,2020-07-29,30,15,0,9,317
Guarani,2020-07-30,30,15,0,8,318
Guarani,2020-07-31,30,15,0,8,321
Guarani,2020-07-31,30,15,0,8,321
Guarani,0000-00-00,31,15,0,8,321
Guarani,0000-00-00,30,15,0,8,321
Guarani,2020-07-31,30,15,0,8,321
Guarani,2020-08-04,30,15,0,10,335
Guarani,2020-08-05,31,15,0,11,335
Guarani,2020-08-06,31,15,0,12,340
Guarani,2020-08-06,31,15,0,12,340
Guarani,2020-08-08,31,15,0,14,344
Guarani,2020-08-08,31,15,0,14,344
Guarani,2020-08-10,31,15,0,15,347
Guarani,2020-08-10,31,15,0,15,347
Guarani,2020-08-12,31,15,0,14,356
Guarani,2020-08-13,31,15,0,14,358
Guarani,2020-08-14,39,19,0,12,369
Guarani,2020-08-14,39,19,0,12,369
Guarani,2020-08-17,41,20,0,14,369
Guarani,2020-08-18,41,20,0,9,392
Guarani,2020-08-19,41,20,0,8,398
Guarani,2020-08-21,41,20,0,14,406
Guarani,2020-08-24,21,20,0,16,413
Guarani,2020-08-24,21,20,0,16,413
Guarani,2020-08-26,21,20,0,16,417
Guarani,2020-08-27,21,20,0,14,417
Guarani,2020-08-27,21,20,0,14,417
Guarani,2020-08-29,21,20,0,14,420
Guarani,2020-09-02,21,20,0,14,432
Guarani,2020-09-02,21,20,0,14,432
Guarani,2020-09-04,21,21,0,8,439
Guarani,2020-09-04,21,21,0,8,439
Guarani,2020-09-07,22,21,0,6,444
Guarani,2020-09-07,22,21,0,6,444
Guarani,2020-09-07,22,21,0,6,444
Guarani,2020-09-07,22,21,0,6,444
Guarani,2020-09-09,22,22,0,7,445
Guarani,2020-09-12,22,22,0,7,445
Guarani,2020-09-14,1,22,0,5,445
Guarani,2020-09-15,1,22,0,5,454
Guarani,2020-09-16,1,22,0,6,454
Guarani,2020-09-16,1,22,0,6,454
Guarani,2020-09-19,0,23,0,5,474
Guarani,2020-09-19,0,23,0,5,474
Guarani,2020-09-19,0,23,0,5,474
Guarani,2020-09-23,1,23,0,8,474
Guarani,2020-09-23,1,23,0,8,474
Guarani,2020-09-26,1,24,0,6,479
Guarani,2020-09-29,0,25,0,3,486
Guarani,2020-09-29,0,25,0,3,486
Guarani,2020-10-01,0,25,0,4,486
Guarani,2020-10-01,0,25,0,4,486
Guarani,2020-10-03,0,24,0,3,499
Guarani,2020-10-07,1,24,0,4,499
Guarani,2020-10-07,1,24,0,4,499
Guarani,2020-10-10,1,24,0,7,500
Guarani,2020-10-12,1,24,0,6,502
Guarani,2020-10-13,1,24,0,8,505
Guarani,2020-10-24,0,25,0,7,544
Guarani,2020-10-24,0,25,0,7,544
Guarani,2020-11-03,30,25,0,8,566
Tocantins,2020-05-29,4,1,0,24,104
Tocantins,2020-06-01,7,1,0,21,118
Tocantins,0000-00-00,70,50,2,3,289
Tocantins,2020-06-02,10,1,0,26,119
Tocantins,2020-06-03,10,1,0,26,119
Tocantins,2020-05-13,1,0,0,7,70
Tocantins,2020-05-26,3,0,0,16,97
Tocantins,2020-05-27,4,0,0,20,100
Tocantins,2020-06-04,12,1,0,16,143
Tocantins,2020-06-05,12,1,0,18,143
Tocantins,2020-06-08,13,4,0,28,147
Tocantins,2020-06-09,23,8,0,22,157
Tocantins,2020-06-10,25,13,0,21,172
Tocantins,2020-06-12,25,13,0,26,173
Tocantins,2020-06-16,32,26,0,14,186
Tocantins,2020-06-18,33,31,0,12,193
Tocantins,2020-06-19,33,31,0,12,193
Tocantins,2020-06-23,34,32,0,23,211
Tocantins,2020-06-26,34,34,0,33,225
Tocantins,2020-06-30,37,34,0,38,242
Tocantins,2020-07-02,37,34,0,29,264
Tocantins,2020-05-22,1,0,0,16,80
Tocantins,2020-07-06,39,36,0,45,269
Tocantins,2020-07-07,41,37,0,45,290
Tocantins,2020-07-09,41,37,1,38,294
Tocantins,2020-07-08,41,37,1,38,294
Tocantins,2020-07-10,41,37,1,38,308
Tocantins,2020-07-13,43,39,1,38,314
Tocantins,2020-07-14,46,39,1,38,332
Tocantins,2020-07-16,48,41,1,38,344
Tocantins,2020-07-17,48,41,1,38,347
Tocantins,2020-07-20,50,41,1,44,352
Tocantins,2020-07-22,52,44,1,44,377
Tocantins,2020-07-23,54,45,1,32,385
Tocantins,2020-07-28,60,50,1,32,424
Tocantins,2020-07-29,60,50,1,40,429
Tocantins,2020-07-30,63,51,1,47,442
Tocantins,2020-07-31,63,51,1,47,443
Tocantins,2020-08-03,64,57,1,63,454
Tocantins,2020-08-04,67,57,1,46,478
Tocantins,2020-08-07,72,60,1,46,507
Tocantins,2020-08-10,75,60,1,58,511
Tocantins,2020-08-11,87,60,1,35,540
Tocantins,2020-08-12,92,66,1,37,546
Tocantins,2020-08-13,94,66,2,43,560
Tocantins,2020-08-14,94,66,2,47,562
Ubá,2020-05-30,67,45,2,8,278
Ubá,2020-05-29,7,5,0,0,49
Ubá,2020-06-01,70,50,2,3,289
Ubá,2020-06-02,73,51,2,4,308
Ubá,2020-06-03,74,52,2,12,309
Ubá,2020-06-05,74,54,2,18,329
Ubá,2020-06-04,74,54,2,18,315
Ubá,2020-03-26,0,0,0,59,13
Ubá,2020-03-27,0,0,0,65,13
Ubá,2020-03-28,0,0,0,61,17
Ubá,2020-03-29,0,0,0,63,17
Ubá,2020-04-01,0,0,0,26,17
Ubá,2020-04-02,0,0,0,25,19
Ubá,2020-04-02,0,0,0,25,19
Ubá,2020-06-06,75,54,2,9,329
Ubá,2020-04-04,0,0,0,26,19
Ubá,2020-04-03,0,0,0,25,19
Ubá,2020-04-05,1,0,0,24,19
Ubá,2020-04-06,1,0,0,19,28
Ubá,2020-04-07,1,0,0,21,28
Ubá,2020-04-08,1,0,0,16,34
Ubá,2020-04-09,1,0,0,15,81
Ubá,2020-04-10,1,0,0,17,81
Ubá,2020-04-11,2,0,0,9,88
Ubá,2020-04-12,3,0,0,14,89
Ubá,2020-04-13,4,0,0,21,115
Ubá,2020-04-14,4,0,0,20,118
Ubá,2020-05-14,4,0,0,21,118
Ubá,2020-04-16,4,0,0,22,119
Ubá,2020-04-18,4,0,0,5,138
Ubá,2020-04-17,4,0,0,10,131
Ubá,2020-04-19,4,0,0,3,140
Ubá,2020-04-20,4,0,0,1,142
Ubá,2020-04-22,4,0,0,1,148
Ubá,2020-04-21,4,0,0,1,142
Ubá,2020-04-23,4,0,0,0,149
Ubá,2020-04-24,4,0,0,3,149
Ubá,2020-04-25,4,0,0,7,149
Ubá,2020-04-26,4,0,0,9,149
Ubá,2020-04-27,4,0,0,9,151
Ubá,2020-04-28,4,0,0,9,151
Ubá,2020-04-29,6,0,0,5,158
Ubá,2020-04-30,6,0,0,8,158
Ubá,2020-05-01,7,0,0,11,158
Ubá,2020-05-01,7,0,0,11,158
Ubá,2020-05-02,8,0,0,13,159
Ubá,2020-05-03,8,0,0,13,159
Ubá,2020-05-04,8,0,0,15,159
Ubá,2020-05-05,9,0,0,15,160
Ubá,2020-05-06,20,0,0,12,73
Ubá,2020-05-07,21,0,0,10,170
Ubá,2020-05-08,21,0,0,24,170
Ubá,2020-05-08,21,0,0,24,170
Ubá,2020-05-09,22,0,0,32,171
Ubá,2020-05-10,26,0,0,16,186
Ubá,2020-05-11,26,0,0,20,217
Ubá,2020-05-12,31,0,0,2,230
Ubá,2020-05-13,31,0,0,7,231
Ubá,2020-05-14,33,0,0,10,231
Ubá,2020-05-15,37,0,0,17,231
Ubá,2020-05-16,40,0,0,10,236
Ubá,2020-05-17,40,0,0,16,236
Ubá,2020-05-18,40,0,0,21,236
Ubá,2020-05-19,46,20,0,12,142
Ubá,2020-05-20,49,20,0,8,157
Ubá,2020-06-09,80,61,3,9,339
Ubá,2020-06-08,78,55,2,4,333
Ubá,2020-06-07,76,54,2,8,329
Ubá,2020-05-31,67,45,2,8,278
Ubá,2020-05-29,66,45,2,8,276
Ubá,2020-05-28,63,45,1,17,256
Ubá,2020-05-27,62,39,1,8,252
Ubá,2020-05-26,58,39,1,13,190
Ubá,2020-05-25,55,39,1,14,193
Ubá,2020-05-24,53,39,1,19,197
Ubá,2020-05-23,53,39,1,12,197
Ubá,2020-05-22,53,21,1,18,205
Ubá,2020-05-21,51,21,0,13,189
Ubá,2020-06-10,84,61,3,13,359
Ubá,2020-06-11,85,61,3,9,374
Ubá,2020-06-12,90,61,3,3,365
Ubá,2020-06-13,92,61,3,4,367
Ubá,2020-06-14,92,61,3,4,367
Ubá,2020-06-15,94,72,3,6,372
Ubá,2020-06-16,97,74,4,15,388
Ubá,2020-06-17,103,77,4,15,389
Ubá,2020-06-18,112,77,4,10,397
Ubá,2020-06-19,112,77,4,14,426
Ubá,2020-06-20,114,77,4,3,427
Ubá,2020-06-21,115,77,4,7,431
Ubá,2020-06-22,115,78,4,10,437
Ubá,2020-06-23,120,82,4,6,449
Ubá,2020-06-24,125,88,5,14,458
Ubá,2020-06-25,125,88,5,16,473
Ubá,2020-06-26,126,88,5,13,48
Ubá,2020-06-27,126,88,5,15,504
Ubá,2020-06-28,131,88,5,7,510
Ubá,2020-06-29,141,95,5,9,517
Ubá,2020-06-30,145,109,5,12,557
Ubá,2020-07-01,151,114,5,9,563
Ubá,2020-07-02,153,115,5,8,605
Ubá,2020-07-03,154,115,5,13,612
Ubá,2020-07-04,155,115,5,12,637
Ubá,2020-07-05,161,115,6,6,644
Ubá,2020-07-06,161,124,6,10,649
Ubá,2020-07-07,171,125,6,18,697
Ubá,2020-07-08,177,138,6,19,706
Ubá,2020-07-09,183,138,6,11,726
Ubá,2020-07-10,186,138,6,22,755
Ubá,2020-07-11,194,138,6,8,758
Ubá,2020-07-12,199,138,6,8,787
Ubá,2020-07-13,200,148,7,24,787
Ubá,2020-07-14,211,148,8,24,856
Ubá,2020-07-15,237,148,9,11,961
Ubá,2020-07-16,248,151,9,16,986
Ubá,2020-07-17,254,158,9,25,983
Ubá,2020-07-18,268,158,9,16,995
Ubá,2020-07-19,271,158,9,14,1033
Ubá,2020-07-20,278,176,9,12,1040
Ubá,2020-07-21,295,178,11,25,1139
Ubá,2020-07-22,307,184,11,27,1225
Ubá,2020-07-23,334,190,13,19,1238
Ubá,2020-07-24,352,195,14,12,1238
Ubá,2020-07-25,364,195,14,17,1238
Ubá,2020-07-26,364,195,14,24,1238
Ubá,2020-07-27,372,209,14,23,1338
Ubá,2020-07-28,395,228,14,27,1397
Ubá,2020-07-29,409,228,15,13,1468
Ubá,2020-07-30,428,228,15,15,1468
Ubá,2020-07-31,445,228,15,24,1565
Ubá,2020-08-01,471,228,15,24,1565
Ubá,2020-08-02,473,228,16,9,1565
Ubá,2020-08-03,484,228,17,18,1656
Ubá,2020-08-04,499,228,18,19,1729
Ubá,2020-08-05,519,228,19,14,1781
Ubá,2020-08-06,527,228,20,29,1819
Ubá,2020-08-07,558,228,20,24,1880
Ubá,2020-08-08,591,228,20,2,1916
Ubá,2020-08-09,591,228,22,2,1924
Ubá,2020-08-10,601,228,23,15,1961
Ubá,2020-08-11,614,425,23,15,1961
Ubá,2020-08-12,649,425,23,19,2121
Ubá,2020-08-13,671,436,23,22,2169
Ubá,2020-08-15,741,475,24,22,2228
Ubá,2020-08-16,741,475,24,22,2234
Ubá,2020-08-17,754,507,24,22,2325
Ubá,2020-08-18,781,507,24,14,2404
Ubá,2020-08-19,817,535,26,14,2494
Ubá,2020-08-20,834,535,27,20,2541
Ubá,2020-08-21,861,552,27,51,2589
Ubá,2020-08-22,876,552,28,26,2600
Ubá,2020-08-23,884,552,29,26,2606
Ubá,2020-08-24,899,552,29,13,2646
Ubá,2020-08-25,926,660,29,45,2763
Ubá,2020-08-26,952,660,29,19,2814
Ubá,2020-08-27,973,690,30,33,2879
Ubá,2020-08-28,988,690,30,19,2956
Ubá,2020-08-29,1014,690,30,15,2978
Ubá,2020-08-31,1024,787,31,12,3031
Ubá,2020-08-30,1019,690,31,3,2984
Ubá,2020-09-01,1051,820,32,10,3110
Ubá,2020-09-02,1085,843,33,14,3188
Ubá,2020-09-03,1118,843,33,21,3248
Ubá,2020-09-04,1148,843,33,11,3290
Ubá,2020-09-05,1170,843,33,12,3307
Ubá,2020-09-06,1172,843,33,12,3322
Ubá,2020-09-07,1172,843,33,3,3333
Ubá,2020-09-08,1193,843,33,3,3379
Ubá,2020-09-09,1221,962,35,15,3462
Ubá,2020-09-10,1253,962,37,11,3508
Ubá,2020-09-11,1305,962,38,28,3557
Ubá,2020-09-12,1328,962,38,20,3579
Ubá,2020-09-13,1339,962,38,12,3587
Ubá,2020-09-14,1344,962,39,10,3652
Ubá,2020-09-15,1373,962,39,20,3726
Ubá,2020-09-16,1412,1102,40,25,3759
Ubá,2020-09-17,1458,1102,40,21,3801
Ubá,2020-10-29,2115,1958,58,71,5018
Ubá,2020-10-28,2093,1958,58,106,4977
Ubá,2020-10-27,2076,1857,58,100,4884
Ubá,2020-10-26,2066,1770,57,107,4884
Ubá,2020-10-25,2062,1770,57,71,4863
Ubá,2020-09-18,1491,1148,40,38,3830
Ubá,2020-09-19,1510,1148,40,27,3835
Ubá,2020-09-20,1518,1148,40,13,3835
Ubá,2020-09-21,1527,1148,40,71,3900
Ubá,2020-09-22,1556,1218,42,36,3973
Ubá,2020-09-23,1594,1224,42,34,4021
Ubá,2020-09-24,1617,1224,42,31,4067
Ewbank da Câmara,2020-06-23,6,,0,5,8
Ewbank da Câmara,2020-06-19,6,,,,7
Ewbank da Câmara,2020-06-18,3,,0,1,0
Ewbank da Câmara,2020-06-15,,,,1,
Ewbank da Câmara,2020-06-27,6,3,0,5,9
Ewbank da Câmara,2020-07-01,6,4,0,1,9
Ewbank da Câmara,2020-07-17,6,6,0,1,19
Ewbank da Câmara,2020-07-22,6,6,0,4,19
Ewbank da Câmara,2020-07-25,6,6,0,4,20
Ewbank da Câmara,2020-07-28,7,6,0,1,23
Ewbank da Câmara,2020-07-30,7,6,0,3,23
Ewbank da Câmara,2020-08-04,7,6,0,5,24
Ewbank da Câmara,2020-08-09,8,6,0,2,27
Ewbank da Câmara,2020-08-14,8,6,0,0,29
Ewbank da Câmara,2020-08-21,9,8,0,1,29
Ewbank da Câmara,2020-08-27,10,9,0,0,30
Ewbank da Câmara,2020-09-04,11,9,0,0,30
Ewbank da Câmara,2020-09-14,11,11,0,0,30
Belmiro Braga,2020-05-13,1,,1,,1
Bias Fortes,2020-06-01,0,0,,0,7
Bias Fortes,2020-06-05,0,0,0,1,7
Bias Fortes,2020-06-10,1,1,,2,7
Bias Fortes,2020-06-18,1,1,,0,9
Bias Fortes,2020-06-23,1,1,,2,9
Bias Fortes,2020-06-29,1,1,,5,9
Bias Fortes,2020-06-26,1,1,,3,9
Bias Fortes,2020-07-02,4,1,,4,9
Bias Fortes,2020-07-03,4,1,,4,9
Bias Fortes,2020-07-07,4,4,,2,13
Bias Fortes,2020-07-10,5,4,,4,14
Bias Fortes,2020-07-13,5,4,,5,14
Bias Fortes,2020-07-17,8,5,,7,14
Bias Fortes,2020-07-21,11,6,,4,15
Bias Fortes,2020-07-27,11,6,,4,17
Bias Fortes,2020-07-29,11,6,,8,17
Bias Fortes,2020-08-05,12,6,,11,23
Bias Fortes,2020-08-13,13,12,,1,34
Bias Fortes,2020-08-17,13,13,,3,33
Bias Fortes,2020-08-28,13,13,,8,41
Bias Fortes,2020-09-09,14,13,,1,52
Lima Duarte,2020-05-29,19,20,0,11,7
Lima Duarte,2020-06-01,20,26,0,9,7
Lima Duarte,2020-06-04,20,26,1,11,7
Lima Duarte,2020-06-05,20,32,1,5,8
Lima Duarte,2020-06-10,30,34,2,6,9
Lima Duarte,2020-06-15,31,38,2,5,9
Lima Duarte,2020-03-27,0,0,0,1,0
Lima Duarte,2020-03-30,0,0,0,1,0
Lima Duarte,2020-04-06,0,0,0,0,1
Lima Duarte,2020-04-08,0,0,0,0,1
Lima Duarte,2020-04-14,0,0,0,1,1
Lima Duarte,2020-04-20,0,0,0,1,2
Lima Duarte,2020-04-27,0,0,0,2,2
Lima Duarte,2020-04-28,0,0,0,3,2
Lima Duarte,2020-05-03,1,0,0,1,3
Lima Duarte,2020-05-04,1,0,0,3,3
Lima Duarte,2020-05-05,1,0,0,6,3
Lima Duarte,2020-05-09,1,0,0,5,5
Lima Duarte,2020-05-12,5,0,0,2,5
Lima Duarte,2020-05-14,5,0,0,4,5
Lima Duarte,2020-05-15,6,0,0,3,5
Lima Duarte,2020-05-16,6,0,0,2,6
Lima Duarte,2020-05-18,12,0,0,3,6
Lima Duarte,2020-05-19,13,0,0,4,6
Lima Duarte,2020-05-21,13,0,0,6,6
Lima Duarte,2020-05-22,14,0,0,10,6
Lima Duarte,2020-05-25,16,8,0,11,6
Lima Duarte,2020-05-26,17,8,0,13,6
Lima Duarte,2020-05-27,18,8,0,15,6
Lima Duarte,2020-05-28,18,15,0,14,6
Lima Duarte,2020-06-02,20,26,0,10,7
Lima Duarte,2020-06-03,20,26,1,11,7
Lima Duarte,2020-06-08,20,33,2,4,9
Lima Duarte,2020-06-09,29,33,2,7,9
Lima Duarte,2020-06-16,31,40,2,6,9
Lima Duarte,2020-06-17,32,42,2,7,10
Lima Duarte,2020-06-18,32,44,2,6,10
Lima Duarte,2020-06-19,36,47,2,3,10
Lima Duarte,2020-06-22,39,59,2,3,10
Lima Duarte,2020-06-23,43,61,2,8,10
Lima Duarte,2020-06-24,46,63,2,8,10
Lima Duarte,2020-06-25,50,64,2,11,10
Lima Duarte,2020-06-26,64,66,2,13,10
Lima Duarte,2020-06-29,71,72,2,12,10
Lima Duarte,2020-06-30,83,75,2,16,10
Lima Duarte,2020-07-01,89,79,3,19,10
Lima Duarte,2020-07-02,98,97,3,18,10
Lima Duarte,2020-07-03,99,99,3,34,10
Lima Duarte,2020-07-06,101,142,3,19,100
Lima Duarte,2020-07-07,104,157,3,16,10
Lima Duarte,2020-07-08,109,167,4,16,10
Lima Duarte,2020-07-09,109,171,4,13,12
Lima Duarte,2020-07-10,109,182,4,7,12
Lima Duarte,2020-07-13,111,189,4,7,12
Lima Duarte,2020-07-14,112,192,4,5,12
Lima Duarte,2020-07-15,112,195,4,4,12
Lima Duarte,2020-07-16,114,196,4,5,13
Lima Duarte,2020-07-17,116,197,4,7,13
Lima Duarte,2020-07-20,118,204,4,7,13
Lima Duarte,2020-07-21,118,204,5,10,13
Lima Duarte,2020-07-22,119,205,5,14,13
Lima Duarte,2020-07-23,122,208,5,13,13
Lima Duarte,2020-07-24,122,217,5,10,13
Lima Duarte,2020-07-27,124,223,5,8,14
Lima Duarte,2020-07-28,124,228,5,7,14
Lima Duarte,2020-07-29,124,230,5,7,14
Lima Duarte,2020-07-30,124,232,5,9,14
Lima Duarte,2020-07-31,124,233,5,9,14
Lima Duarte,2020-08-03,126,234,5,11,17
Lima Duarte,2020-08-04,126,234,6,9,19
Lima Duarte,2020-08-05,129,238,6,9,20
Lima Duarte,2020-08-06,130,240,6,13,20
Lima Duarte,2020-08-07,130,242,7,14,21
Lima Duarte,2020-08-10,133,247,7,14,21
Lima Duarte,2020-08-11,134,249,8,17,21
Lima Duarte,2020-08-12,134,249,8,14,25
Lima Duarte,2020-08-13,135,254,8,13,25
Lima Duarte,2020-08-14,135,256,8,14,27
Chácara,2020-05-29,1,,,1,3
Chácara,2020-06-02,1,,,1,3
Chácara,2020-03-30,0,,,1,0
Chácara,2020-03-31,0,,,1,0
Chácara,2020-04-01,0,,,1,0
Chácara,2020-04-02,0,,,1,0
Chácara,2020-04-03,0,,,1,0
Chácara,2020-04-06,0,,,1,0
Chácara,2020-04-07,0,,,1,0
Chácara,2020-04-08,0,,,1,0
Chácara,2020-04-13,0,,,3,0
Chácara,2020-04-14,0,,,3,0
Chácara,2020-04-22,0,,,1,2
Chácara,2020-04-23,0,,,1,2
Chácara,2020-05-08,0,,,0,3
Chácara,2020-05-11,0,,,1,3
Chácara,2020-05-12,1,,,0,3
Chácara,2020-05-21,1,,,1,3
Chácara,2020-05-22,1,,,1,3
Chácara,2020-05-26,1,,,1,3
Chácara,2020-05-29,1,,,1,3
Chácara,2020-06-02,1,,,1,3
Chácara,2020-06-05,1,,,1,3
Chácara,2020-06-09,1,,,1,3
Chácara,2020-06-15,1,,,1,3
Chácara,2020-06-17,1,,,1,3
Chácara,2020-06-23,1,,,0,4
Chácara,2020-06-30,1,,,1,4
Chácara,2020-07-02,2,,,0,4
Chácara,2020-07-06,3,,,7,6
Chácara,2020-07-07,3,,,8,6
Chácara,2020-07-09,8,2,,3,6
Chácara,2020-07-10,8,3,,2,7
Chácara,2020-07-13,8,2,,5,6
Chácara,2020-07-15,8,3,,5,7
Chácara,2020-07-16,8,7,,9,7
Chácara,2020-07-20,8,7,,0,16
Chácara,2020-07-22,8,8,,0,16
Chácara,2020-07-23,8,8,,1,16
Chácara,2020-07-30,8,8,,1,16
Chácara,2020-08-04,8,8,,2,17
Chácara,2020-08-06,8,8,,1,18
Chácara,2020-08-10,10,8,,5,18
Chácara,2020-08-11,10,8,,8,20
Chácara,2020-08-12,10,8,,6,22
Chácara,2020-08-14,10,8,,5,23
Chácara,2020-08-17,10,9,,3,26
Chácara,2020-08-18,11,9,,2,26
Chácara,2020-08-20,13,9,,3,26
Chácara,2020-08-25,14,9,,2,27
Chácara,2020-08-26,14,10,,1,28
Chácara,2020-08-27,14,13,,1,28
Chácara,2020-08-31,20,13,,2,28
Chácara,2020-09-02,21,13,,0,30
Chácara,2020-09-09,21,20,,1,30
Chácara,2020-09-17,21,21,,5,31
Chácara,2020-09-18,22,21,,4,31
Coronel Pacheco,2020-05-29,1,,0,2,5
Coronel Pacheco,2020-05-14,0,,0,4,4
Coronel Pacheco,2020-06-08,1,,0,6,5
Coronel Pacheco,2020-06-08,6,,0,6,82
Coronel Pacheco,2020-06-20,1,,1,7,5
Coronel Pacheco,2020-06-24,2,,1,12,7
Coronel Pacheco,2020-06-29,5,,1,9,8
Coronel Pacheco,2020-07-03,7,2,1,11,8
Coronel Pacheco,2020-07-09,11,3,1,12,9
Coronel Pacheco,2020-07-15,24,12,1,3,37
Coronel Pacheco,2020-07-21,30,12,1,4,45
Coronel Pacheco,2020-07-27,30,26,1,1,52
Coronel Pacheco,2020-08-03,30,29,1,4,54
Coronel Pacheco,2020-08-10,30,29,1,5,55
Coronel Pacheco,2020-08-20,31,29,1,8,64
Coronel Pacheco,2020-09-01,33,31,1,3,69
Coronel Pacheco,2020-09-09,34,31,1,4,71
Coronel Pacheco,2020-09-15,35,34,1,6,73
Coronel Pacheco,2020-09-24,35,34,1,2,74
Coronel Pacheco,2020-10-09,41,36,1,2,83
Coronel Pacheco,2020-10-26,41,40,1,4,83
Coronel Pacheco,2020-11-04,47,41,1,8,86
Coronel Pacheco,2020-11-06,55,42,1,8,88
Coronel Pacheco,2020-11-12,58,46,1,6,88
Coronel Pacheco,2020-11-20,60,56,2,18,95
Coronel Pacheco,2020-11-27,69,56,2,13,104
Coronel Pacheco,2020-12-04,73,68,2,17,112
Coronel Pacheco,2020-12-10,77,70,2,24,120
Coronel Pacheco,2020-12-21,84,79,2,12,135
Coronel Pacheco,2020-12-28,87,83,2,5,150
Maripá de Minas,2020-04-20,1,0,0,0,0
Maripá de Minas,2020-04-15,0,0,0,1,0
Maripá de Minas,2020-08-06,15,12,0,2,15
Maripá de Minas,2020-07-06,7,6,0,4,8
Maripá de Minas,2020-07-05,7,6,0,1,8
Maripá de Minas,2020-07-04,7,6,0,1,8
Maripá de Minas,2020-07-03,7,6,0,1,8
Maripá de Minas,2020-07-02,7,6,0,1,8
Maripá de Minas,2020-07-01,6,5,0,3,5
Maripá de Minas,2020-06-30,6,5,0,3,5
Maripá de Minas,2020-06-29,6,5,0,3,5
Maripá de Minas,2020-06-28,6,5,0,3,5
Maripá de Minas,2020-06-27,6,5,0,3,5
Maripá de Minas,2020-06-26,6,5,0,3,5
Maripá de Minas,2020-06-25,5,5,0,2,5
Maripá de Minas,2020-06-23,5,5,0,2,5
Maripá de Minas,2020-06-22,4,4,0,2,5
Maripá de Minas,2020-06-21,4,4,0,2,5
Maripá de Minas,2020-06-20,4,4,0,2,5
Maripá de Minas,2020-06-19,4,4,0,2,5
Maripá de Minas,2020-06-18,4,4,0,2,5
Maripá de Minas,2020-06-16,3,3,0,2,4
Maripá de Minas,2020-06-15,3,3,0,2,4
Maripá de Minas,2020-06-14,3,3,0,2,4
Maripá de Minas,2020-06-13,3,3,0,2,4
Maripá de Minas,2020-06-12,3,3,0,2,4
Maripá de Minas,2020-06-11,3,3,0,2,4
Maripá de Minas,2020-06-10,3,3,0,2,4
Maripá de Minas,2020-06-09,3,3,0,2,4
Maripá de Minas,2020-06-08,3,3,0,2,4
Maripá de Minas,2020-06-07,3,1,0,3,2
Maripá de Minas,2020-06-06,3,1,0,3,2
Maripá de Minas,2020-06-05,3,1,0,3,2
Maripá de Minas,2020-06-04,3,1,0,3,2
Maripá de Minas,2020-06-03,2,1,0,3,2
Maripá de Minas,2020-06-02,2,1,0,3,2
Maripá de Minas,2020-06-01,2,1,0,3,2
Maripá de Minas,2020-06-24,5,5,0,2,5
Maripá de Minas,2020-05-31,2,1,0,3,2
Maripá de Minas,2020-05-30,2,1,0,3,2
Maripá de Minas,2020-05-29,2,1,0,3,2
Maripá de Minas,2020-05-28,2,1,0,3,2
Maripá de Minas,2020-05-27,2,1,0,3,2
Maripá de Minas,2020-05-26,2,1,0,3,2
Maripá de Minas,2020-05-25,2,1,0,3,2
Maripá de Minas,2020-05-24,2,1,0,2,1
Maripá de Minas,2020-05-23,2,1,0,2,1
Maripá de Minas,2020-05-22,2,1,0,2,1
Maripá de Minas,2020-05-21,2,1,0,2,1
Maripá de Minas,2020-05-19,1,1,0,2,0
Maripá de Minas,2020-05-18,1,1,0,2,0
Maripá de Minas,2020-05-17,1,0,0,0,0
Maripá de Minas,2020-05-16,1,0,0,0,0
Maripá de Minas,2020-05-15,1,0,0,0,0
Maripá de Minas,2020-05-14,1,0,0,0,0
Maripá de Minas,2020-05-13,1,0,0,0,0
Maripá de Minas,2020-05-12,1,0,0,0,0
Maripá de Minas,2020-05-10,1,0,0,0,0
Maripá de Minas,2020-05-09,1,0,0,0,0
Maripá de Minas,2020-05-08,1,0,0,0,0
Maripá de Minas,2020-05-07,1,0,0,0,0
Maripá de Minas,2020-05-06,1,0,0,0,0
Maripá de Minas,2020-05-05,1,0,0,0,0
Maripá de Minas,2020-05-04,1,0,0,0,0
Maripá de Minas,2020-05-03,1,0,0,0,0
Maripá de Minas,2020-05-02,1,0,0,0,0
Maripá de Minas,2020-05-01,1,0,0,0,0
